[22:52:11] [main/INFO]: ModLauncher running: args [--username, Mirakuru_Myuujik, --version, forge-47.4.0, --gameDir, V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus, --assetsDir, V:\Minecraft Schenanigans\Curseforge\Install\assets, --assetIndex, 5, --uuid, 9650f2624ceb415cb0e03dca0f42f782, --accessToken, ????????, --clientId, d7bde2-49c390-ec9922-4156d1-d7fa60, --xuid, 2535457944480846, --userType, msa, --versionType, release, --width, 1024, --height, 768, --quickPlayPath, V:\Minecraft Schenanigans\Curseforge\Quickplay\8dacfa6e-cd53-4e94-9869-c2e68476f0eb.json, , , , --launchTarget, forgeclient, --fml.forgeVersion, 47.4.0, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[22:52:11] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.17 by Eclipse Adoptium; OS Windows 11 arch amd64 version 10.0
[22:52:12] [main/INFO]: Loading ImmediateWindowProvider fmlearlywindow
[22:52:12] [main/INFO]: Trying GL version 4.6
[22:52:12] [main/INFO]: Requested GL version 4.6 got version 4.6
[22:52:12] [main/INFO]: LOADING STAGE 1 - Services Initializing
[22:52:12] [main/INFO]: LOADING STAGE <Services Initializing> elapsed 3 ms
[22:52:12] [main/INFO]: LOADING STAGE 2 - Services Loading
[22:52:12] [main/INFO]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/V:/Minecraft%20Schenanigans/Curseforge/Install/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%23100!/ Service=ModLauncher Env=CLIENT
[22:52:12] [main/INFO]: LOADING STAGE <Services Loading> elapsed 65 ms
[22:52:12] [main/INFO]: LOADING STAGE 3 - Mod Scanning
[22:52:12] [pool-2-thread-1/INFO]: GL info: AMD Radeon RX 6600 XT GL version 4.6.0 Core Profile Context 25.12.1.251128, ATI Technologies Inc.
[22:52:12] [main/INFO]: Found mod file megacells-forge-2.4.6-1.20.1.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file mekalus-mc1.20.1-1.8.0.1.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file Mekanism-1.20.1-10.4.16.80.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file melody_forge_1.0.3_MC_1.20.1-1.20.4.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file memorysweep-1.20.1-2.0.3-forge.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file modernfix-forge-5.25.2+mc1.20.1.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file moonlight-1.20-2.16.21-forge.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file MouseTweaks-forge-mc1.20.1-2.25.1.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file MyNethersDelight-1.20.1-0.1.8.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file MythicBotany-1.20.1-4.0.4.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file netherportalfix-forge-1.20-13.0.1.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file notenoughcrashes-4.4.9+1.20.1-forge.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file notreepunching-forge-1.20-7.1.0.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file oil_well_yeeter-0.4-1.20.1.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file olddraconicmodels-1.0.1.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file particle_core-0.2.6+1.20.1+forge.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file Patchouli-1.20.1-84.1-FORGE.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file Placebo-1.20.1-8.6.3.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file polymorph-forge-0.49.10+1.20.1.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file probejs-6.0.1-forge.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file Quark-4.0-462.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file quark_delight_1.0.0_forge_1.20.1.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file QuarkOddities-1.20.1.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file radium-mc1.20.1-0.12.4+git.26c9d8e.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file redirected-forge-1.0.0-1.20.1.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file refurbished_furniture-forge-1.20.1-1.0.20.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file resourcefulconfig-forge-1.20.1-2.1.3.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file resourcefullib-forge-1.20.1-2.1.29.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file rhino-forge-2001.2.3-build.10.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file rubberdrawers-1.1.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file RubberDynamicTrees-1.0-1.20.1.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file rusticdelight-forge-1.20.1-1.4.1.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file Searchables-forge-1.20.1-1.0.3.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file sodiumdynamiclights-forge-1.0.10-1.20.1.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file sodiumoptionsapi-forge-1.0.10-1.20.1.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file sophisticatedbackpacks-1.20.1-3.24.19.1492.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file sophisticatedcore-1.20.1-1.2.118.1357.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file sound-physics-remastered-forge-1.20.1-1.5.1.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file spanorama-1.5.2.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file Steam_Rails-1.6.15-beta+forge-mc1.20.1.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file steamadditions-1.5.1.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file structure_gel-1.20.1-2.16.2.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file supersaturation-1.20.1-5.0.0.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file The_Undergarden-1.20.1-0.8.14.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file titanium-1.20.1-3.8.32.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file toms_storage-1.20-1.7.1.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file txnilib-forge-1.0.24-1.20.1.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file undergardendelight-1.1.2-forge-1.20.1.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file unifyeverything-1.20.1-1.0.2.9.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file waystones-forge-1.20.1-14.1.17.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:12] [main/INFO]: Found mod file Zeta-1.0-31.jar of type MOD with provider {mods folder locator at V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods}
[22:52:13] [main/WARN]: Mod file V:\Minecraft Schenanigans\Curseforge\Install\libraries\net\minecraftforge\fmlcore\1.20.1-47.4.0\fmlcore-1.20.1-47.4.0.jar is missing mods.toml file
[22:52:13] [main/WARN]: Mod file V:\Minecraft Schenanigans\Curseforge\Install\libraries\net\minecraftforge\javafmllanguage\1.20.1-47.4.0\javafmllanguage-1.20.1-47.4.0.jar is missing mods.toml file
[22:52:13] [main/WARN]: Mod file V:\Minecraft Schenanigans\Curseforge\Install\libraries\net\minecraftforge\lowcodelanguage\1.20.1-47.4.0\lowcodelanguage-1.20.1-47.4.0.jar is missing mods.toml file
[22:52:13] [main/WARN]: Mod file V:\Minecraft Schenanigans\Curseforge\Install\libraries\net\minecraftforge\mclanguage\1.20.1-47.4.0\mclanguage-1.20.1-47.4.0.jar is missing mods.toml file
[22:52:13] [main/INFO]: Found mod file fmlcore-1.20.1-47.4.0.jar of type LIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@2f2d52ef
[22:52:13] [main/INFO]: Found mod file javafmllanguage-1.20.1-47.4.0.jar of type LANGPROVIDER with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@2f2d52ef
[22:52:13] [main/INFO]: Found mod file lowcodelanguage-1.20.1-47.4.0.jar of type LANGPROVIDER with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@2f2d52ef
[22:52:13] [main/INFO]: Found mod file mclanguage-1.20.1-47.4.0.jar of type LANGPROVIDER with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@2f2d52ef
[22:52:13] [main/INFO]: Found mod file client-1.20.1-20230612.114412-srg.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@2f2d52ef
[22:52:13] [main/INFO]: Found mod file forge-1.20.1-47.4.0-universal.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@2f2d52ef
[22:52:13] [main/WARN]: Attempted to select a dependency jar for JarJar which was passed in as source: geckolib. Using Mod File: V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods\geckolib-forge-1.20.1-4.8.2.jar
[22:52:13] [main/WARN]: Attempted to select a dependency jar for JarJar which was passed in as source: ldlib. Using Mod File: V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods\ldlib-forge-1.20.1-1.0.48.jar
[22:52:13] [main/WARN]: Attempted to select a dependency jar for JarJar which was passed in as source: configuration. Using Mod File: V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus\mods\configuration-forge-1.20.1-3.1.0.jar
[22:52:13] [main/INFO]: Found 76 dependencies adding them to mods collection
[22:52:13] [main/INFO]: Found mod file fabric-transfer-api-v1-3.3.5+631c9cd677.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@46a488c2
[22:52:13] [main/INFO]: Found mod file fabric-dimensions-v1-2.1.54+8005d10d77.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@46a488c2
[22:52:13] [main/INFO]: Found mod file kuma-api-forge-20.1.12+1.20.1.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@46a488c2
[22:52:13] [main/INFO]: Found mod file fabric-renderer-api-v1-3.2.1+cf68abbe77.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@46a488c2
[22:52:13] [main/INFO]: Found mod file MixinExtras-0.5.0.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@46a488c2
[22:52:13] [main/INFO]: Found mod file Ponder-Forge-1.20.1-1.0.91.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@46a488c2
[22:52:13] [main/INFO]: Found mod file gson-0.1.5.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@46a488c2
[22:52:13] [main/INFO]: Found mod file fabric-item-api-v1-2.1.28+4d0bbcfa77.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@46a488c2
[22:52:13] [main/INFO]: Found mod file fabric-model-loading-api-v1-1.0.3+6274ab9d77.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@46a488c2
[22:52:13] [main/INFO]: Found mod file netty-0.1.4.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@46a488c2
[22:52:13] [main/INFO]: Found mod file fabric-rendering-fluids-v1-3.0.28+4ac5e37a77.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@46a488c2
[22:52:13] [main/INFO]: Found mod file fabric-screen-handler-api-v1-1.3.30+561530ec77.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@46a488c2
[22:52:13] [main/INFO]: Found mod file fabric-models-v0-0.4.2+7c3892a477.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@46a488c2
[22:52:13] [main/INFO]: Found mod file fabric-resource-loader-v0-0.11.10+bcd08ed377.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@46a488c2
[22:52:13] [main/INFO]: Found mod file mclib-20.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@46a488c2
[22:52:13] [main/INFO]: Found mod file endec-0.1.8.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@46a488c2
[22:52:13] [main/INFO]: Found mod file fabric-rendering-v1-3.0.8+66e9a48f77.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@46a488c2
[22:52:13] [main/INFO]: Found mod file fabric-renderer-indigo-1.5.2+b5b2da4177.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@46a488c2
[22:52:13] [main/INFO]: Found mod file vineflower-1.9.3.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@46a488c2
[22:52:13] [main/INFO]: Found mod file fabric-loader-2.6.0+0.15.0+1.20.1-full.jar of type LANGPROVIDER with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@46a488c2
[22:52:13] [main/INFO]: Found mod file fabric-convention-tags-v1-1.5.5+fa3d1c0177.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@46a488c2
[22:52:13] [main/INFO]: Found mod file fabric-mining-level-api-v1-2.1.50+561530ec77.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@46a488c2
[22:52:13] [main/INFO]: Found mod file fabric-command-api-v1-1.2.34+f71b366f77.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@46a488c2
[22:52:13] [main/INFO]: Found mod file fabric-block-view-api-v2-1.0.1+0767707077.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@46a488c2
[22:52:13] [main/INFO]: Found mod file fabric-command-api-v2-2.2.13+561530ec77.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@46a488c2
[22:52:13] [main/INFO]: Found mod file fabric-data-attachment-api-v1-1.0.0+30ef839e77.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@46a488c2
[22:52:13] [main/INFO]: Found mod file mixinextras-forge-0.2.0-beta.8.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@46a488c2
[22:52:13] [main/INFO]: Found mod file jankson-1.2.3.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@46a488c2
[22:52:13] [main/INFO]: Found mod file javaparser-symbol-solver-core-3.25.8.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@46a488c2
[22:52:13] [main/INFO]: Found mod file fabric-screen-api-v1-2.0.8+45a670a577.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@46a488c2
[22:52:13] [main/INFO]: Found mod file kfflib-4.12.0.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@46a488c2
[22:52:13] [main/INFO]: Found mod file fabric-particles-v1-1.1.2+78e1ecb877.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@46a488c2
[22:52:13] [main/INFO]: Found mod file fabric-api-0.92.2+1.11.12+1.20.1.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@46a488c2
[22:52:13] [main/INFO]: Found mod file fabric-content-registries-v0-4.0.11+a670df1e77.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@46a488c2
[22:52:13] [main/INFO]: Found mod file Reflect-1.3.4.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@46a488c2
[22:52:13] [main/INFO]: Found mod file Java-WebSocket-1.5.6.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@46a488c2
[22:52:13] [main/INFO]: Found mod file fabric-transitive-access-wideners-v1-4.3.1+1880499877.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@46a488c2
[22:52:13] [main/INFO]: Found mod file NanoLiveConfig-1.2.1.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@46a488c2
[22:52:13] [main/INFO]: Found mod file fabric-game-rule-api-v1-1.0.40+683d4da877.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@46a488c2
[22:52:13] [main/INFO]: Found mod file fabric-api-base-0.4.31+ef105b4977.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@46a488c2
[22:52:13] [main/INFO]: Found mod file fabric-api-lookup-api-v1-1.6.36+67f9824077.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@46a488c2
